colsample_bytree,combo,learning_rate,max_depth,min_samples_leaf,model_a_epochs,n_estimators_rf,n_estimators_xgb,rolling_windows,subsample,test_metrics_by_conference_E_ndcg,test_metrics_by_conference_E_spearman,test_metrics_by_conference_W_ndcg,test_metrics_by_conference_W_spearman,test_metrics_ensemble_mrr_top2,test_metrics_ensemble_mrr_top4,test_metrics_ensemble_ndcg,test_metrics_ensemble_ndcg10,test_metrics_ensemble_ndcg_at_12,test_metrics_ensemble_ndcg_at_16,test_metrics_ensemble_ndcg_at_20,test_metrics_ensemble_ndcg_at_4,test_metrics_ensemble_playoff_brier_championship_odds,test_metrics_ensemble_playoff_ndcg10_pred_vs_playoff_final_results,test_metrics_ensemble_playoff_ndcg_at_4_final_four,test_metrics_ensemble_playoff_rank_mae_eos_standings_vs_playoff_final_results,test_metrics_ensemble_playoff_rank_mae_pred_vs_playoff_final_results,test_metrics_ensemble_playoff_rank_rmse_eos_standings_vs_playoff_final_results,test_metrics_ensemble_playoff_rank_rmse_pred_vs_playoff_final_results,test_metrics_ensemble_playoff_spearman_pred_vs_playoff_final_results,test_metrics_ensemble_rank_mae_eos_standings_vs_playoff_final_results,test_metrics_ensemble_rank_mae_pred_vs_playoff_final_results,test_metrics_ensemble_rank_rmse_eos_standings_vs_playoff_final_results,test_metrics_ensemble_rank_rmse_pred_vs_playoff_final_results,test_metrics_ensemble_roc_auc_upset,test_metrics_ensemble_spearman,test_metrics_model_a_mrr_top2,test_metrics_model_a_mrr_top4,test_metrics_model_a_ndcg,test_metrics_model_a_ndcg10,test_metrics_model_a_ndcg_at_12,test_metrics_model_a_ndcg_at_16,test_metrics_model_a_ndcg_at_20,test_metrics_model_a_ndcg_at_4,test_metrics_model_a_roc_auc_upset,test_metrics_model_a_spearman,test_metrics_model_b_mrr_top2,test_metrics_model_b_mrr_top4,test_metrics_model_b_ndcg,test_metrics_model_b_ndcg10,test_metrics_model_b_ndcg_at_12,test_metrics_model_b_ndcg_at_16,test_metrics_model_b_ndcg_at_20,test_metrics_model_b_ndcg_at_4,test_metrics_model_b_roc_auc_upset,test_metrics_model_b_spearman,test_metrics_model_c_mrr_top2,test_metrics_model_c_mrr_top4,test_metrics_model_c_ndcg,test_metrics_model_c_ndcg10,test_metrics_model_c_ndcg_at_12,test_metrics_model_c_ndcg_at_16,test_metrics_model_c_ndcg_at_20,test_metrics_model_c_ndcg_at_4,test_metrics_model_c_roc_auc_upset,test_metrics_model_c_spearman,value
0.7,0,0.08686106277906867,5,5,20,199,224,"(15, 30)",0.8,0.34408280759264154,0.3321428571428571,0.7748716561006616,0.7142857142857142,0.5,0.5,0.5370527377935452,0.5370527377935452,0.5372552231846055,0.5385048460582349,0.5408554188911627,0.4747879258974167,0.03222232684493065,0.5370428057085589,0.4747879258974167,3.1333333333333333,6.400000095367432,4.449719092257398,8.318653106689453,0.54972191323693,3.1333333333333333,6.400000095367432,4.449719092257398,8.318653106689453,0.768888888888889,0.5381535038932147,0.5,0.5,0.5356891068183425,0.5356891068183425,0.5355705185500664,0.5371326523266571,0.5394455989218707,0.4733834825680338,0.7777777777777778,0.5256952169076751,0.2,0.2,0.16744612903542058,0.16744612903542058,0.21270195081541188,0.23413232107971843,0.3899035186028345,0.04166423104576856,0.7955555555555556,0.5995550611790879,0.07142857142857142,0.2,0.05124995751403931,0.05124995751403931,0.056899138174850025,0.17975039715984434,0.18214810989505317,0.00711064040423231,0.8214285714285714,0.31123470522803115,0.4747879258974167
0.7,1,0.07013851202262628,5,5,21,200,210,"(15, 30)",0.8,0.2535134396955579,0.2571428571428571,0.752538834009314,0.682142857142857,0.5,0.5,0.483805102065209,0.483805102065209,0.5289784937606361,0.5289601663768517,0.5325275629117976,0.4643519436832566,0.03222232684493065,0.4837902133767454,0.46433662668392073,3.1333333333333333,6.866666793823242,4.449719092257398,8.667948722839355,0.5056729699666296,3.1333333333333333,6.866666793823242,4.449719092257398,8.667948722839355,0.7822222222222223,0.49855394883203563,0.5,0.5,0.483805102065209,0.483805102065209,0.5289784937606361,0.5289601663768517,0.5325052170396207,0.4643519436832566,0.7866666666666666,0.4905450500556173,0.16666666666666666,0.16666666666666666,0.15627980117372517,0.15627980117372517,0.15628161154606457,0.21922909270680627,0.21923304158544443,0.04029517653159447,0.79,0.4887652947719689,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.4643519436832566
0.7,2,0.08513092464887978,5,5,22,196,211,"(15, 30)",0.8,0.2469235280345623,0.21071428571428572,0.7723141400583361,0.6928571428571427,0.5,0.5,0.5446376379403877,0.5446376379403877,0.5448381310271373,0.5460600526590504,0.5484468425925451,0.5059460470155133,0.03222232684493065,0.544627020514531,0.5059460470155133,3.1333333333333333,6.666666507720947,4.449719092257398,8.748332977294922,0.47319243604004446,3.1333333333333333,6.666666507720947,4.449719092257398,8.748332977294922,0.7633928571428572,0.489210233592881,0.5,0.5,0.5446512450431112,0.5446512450431112,0.5448517345557217,0.5448321637647451,0.5484358940701043,0.5059460470155133,0.7678571428571429,0.48120133481646277,0.25,0.25,0.22565452984528545,0.22565452984528545,0.2255954328955258,0.40589611693022043,0.40593490379285874,0.16775742802418675,0.6874999999999999,0.6266963292547274,0.07142857142857142,0.2,0.05124995751403931,0.05124995751403931,0.056899138174850025,0.18061907061753987,0.18301677953213064,0.00711064040423231,0.8169642857142857,0.3196885428253615,0.5059460470155133
0.7,3,0.08054455295795822,5,5,20,169,294,"(15, 30)",0.8,0.26039942431124874,0.2714285714285714,0.7524991469189859,0.6714285714285713,0.5,0.5,0.48457570397783006,0.48457570397783006,0.4848029958668675,0.5274177172332452,0.5310483742399601,0.4643944167678145,0.03222232684493065,0.4845628765362686,0.4643812234227066,3.1333333333333333,7.0,4.449719092257398,8.805301666259766,0.4896551724137932,3.1333333333333333,7.0,4.449719092257398,8.805301666259766,0.7678571428571428,0.4825361512791991,0.5,0.5,0.48457570397783006,0.48457570397783006,0.4848029958668675,0.5274177172332452,0.5310279204138145,0.4643944167678145,0.7723214285714286,0.47452725250278077,0.14285714285714285,0.14285714285714285,0.19710003553644426,0.19710003553644426,0.19714745406490428,0.37686486617671333,0.3768641497018251,0.04166423104576856,0.7777777777777778,0.5977753058954393,0.06666666666666667,0.2,0.05124995751403931,0.05124995751403931,0.056899138174850025,0.17781540372208415,0.18021327193327982,0.00711064040423231,0.8214285714285714,0.3076751946607342,0.4643944167678145
0.7,4,0.0804816909396727,5,5,24,160,205,"(15, 30)",0.8,0.24502219013247936,0.1928571428571428,0.7510775020335729,0.6535714285714285,0.5,0.5,0.4829074638902036,0.4829074638902036,0.5280810913657162,0.5293037719386455,0.5316497278396541,0.4643519436832566,0.03222232684493065,0.4828925713012158,0.46433662668392073,3.1333333333333333,7.066666603088379,4.449719092257398,8.947998046875,0.4540600667408231,3.1333333333333333,7.066666603088379,4.449719092257398,8.947998046875,0.7555555555555555,0.46562847608453833,0.5,0.5,0.4829074638902036,0.4829074638902036,0.5280810913657162,0.5293042983624903,0.5316502542611836,0.4643519436832566,0.7633928571428572,0.4687430478309232,0.16666666666666666,0.16666666666666666,0.20641689471603403,0.20641689471603403,0.20646186601139344,0.39787027887882964,0.397868823756221,0.04166423104576856,0.7737556561085973,0.6525027808676307,0.06666666666666667,0.2,0.05124995751403931,0.05124995751403931,0.056899138174850025,0.17781540372208415,0.18021312496782235,0.00711064040423231,0.8258928571428571,0.30233592880978866,0.4643519436832566
0.7,5,0.08337661121236585,5,5,23,225,216,"(15, 30)",0.8,0.2595405455854567,0.2285714285714285,0.7737357849437491,0.6964285714285713,0.5,0.5,0.4861014376094034,0.4861014376094034,0.5302138197027042,0.5301953717270798,0.533803743988531,0.46437685999867345,0.03222232684493065,0.4860909606250705,0.4643768342304213,3.1333333333333333,6.800000190734863,4.449719092257398,8.861903190612793,0.4883203559510568,3.1333333333333333,6.800000190734863,4.449719092257398,8.861903190612793,0.7544642857142857,0.4758620689655172,0.5,0.5,0.4861014376094034,0.4861014376094034,0.5302138197027042,0.5301953717270798,0.533803743988531,0.46437685999867345,0.7544642857142857,0.4758620689655172,0.2,0.2,0.21633419895461262,0.21633419895461262,0.3918220198853948,0.4117896337589587,0.41178869343757407,0.04166423104576856,0.7511111111111112,0.6084538375973303,0.0625,0.2,0.05212098780672918,0.05212098780672918,0.057769939676471704,0.1778174633134764,0.18021518455015603,0.0072603807417201014,0.8214285714285714,0.3147942157953281,0.46437685999867345
0.7,6,0.07768819938193489,5,5,22,168,239,"(15, 30)",0.8,0.25857054067368296,0.20357142857142854,0.7621882543043447,0.7321428571428571,0.5,0.5,0.5312297874325247,0.5312297874325247,0.5314338023215189,0.5314152305790625,0.5355334170919507,0.4645175546554888,0.03222232684493065,0.5312203818374492,0.4645175546554888,3.1333333333333333,6.933333396911621,4.449719092257398,8.854377746582031,0.49187986651835364,3.1333333333333333,6.933333396911621,4.449719092257398,8.854377746582031,0.7633928571428572,0.4767519466073415,0.5,0.5,0.5329304647309023,0.5329304647309023,0.5331340329077913,0.5331153307475107,0.5372335097829821,0.4645175546554888,0.7633928571428572,0.4780867630700778,0.14285714285714285,0.14285714285714285,0.20272054033653994,0.20272054033653994,0.20267800906697506,0.22356713287403773,0.3764738680206864,0.047452952934463374,0.7991071428571429,0.560845383759733,0.06666666666666667,0.2,0.05124995751403931,0.05124995751403931,0.056899138174850025,0.17781540372208415,0.18021327193327982,0.00711064040423231,0.8214285714285714,0.3076751946607342,0.4645175546554888
0.7,7,0.06967013520028947,5,5,21,192,233,"(15, 30)",0.8,0.24405195619643236,0.1928571428571428,0.7723141400583361,0.6928571428571427,0.5,0.5,0.4860542779053957,0.4860542779053957,0.4863019405612881,0.5301580383290878,0.5325039904728438,0.4643519436832566,0.03222232684493065,0.48603879709100745,0.46433662668392073,3.1333333333333333,6.933333396911621,4.449719092257398,8.895691871643066,0.4513904338153503,3.1333333333333333,6.933333396911621,4.449719092257398,8.895691871643066,0.7633928571428571,0.47185761957730815,0.5,0.5,0.4860542779053957,0.4860542779053957,0.4863019405612881,0.5289165469496698,0.5324794395251172,0.4643519436832566,0.7678571428571428,0.46206896551724136,0.2,0.2,0.16619710541230373,0.16619710541230373,0.18810759038456568,0.22969872072767064,0.22970310438106734,0.04029517653159447,0.7655502392344498,0.5181312569521691,0.07142857142857142,0.2,0.05124995751403931,0.05124995751403931,0.056899138174850025,0.18061907061753987,0.18301677953213064,0.00711064040423231,0.8169642857142857,0.3196885428253615,0.4643519436832566
0.7,8,0.06597329771236528,5,5,21,215,267,"(15, 30)",0.8,0.2989753486152558,0.28571428571428564,0.7723538271486643,0.7035714285714285,0.5,0.5,0.54688868367582,0.54688868367582,0.5471321323546027,0.5471114463498872,0.5507375126596551,0.5061571405372405,0.03222232684493065,0.5468794042429471,0.5061571405372405,3.1333333333333333,6.666666507720947,4.449719092257398,8.725441932678223,0.489210233592881,3.1333333333333333,6.666666507720947,4.449719092257398,8.725441932678223,0.7901785714285714,0.49187986651835364,0.5,0.5,0.54688868367582,0.54688868367582,0.5471321323546027,0.5471114463498872,0.5507375126596551,0.5061571405372405,0.7901785714285714,0.49187986651835364,0.16666666666666666,0.16666666666666666,0.20314400039266522,0.20314400039266522,0.225122197282295,0.22515593364502906,0.37544515548042456,0.04029517653159447,0.7777777777777777,0.5795328142380423,0.06666666666666667,0.2,0.057264812836561645,0.057264812836561645,0.057249959930625864,0.17816619856773946,0.180523010501275,0.0072603807417201014,0.8258928571428572,0.3041156840934371,0.5061571405372405
0.7,9,0.07223245957302367,5,5,22,226,217,"(15, 30)",0.8,0.263461645385468,0.27499999999999997,0.7377325343055607,0.6285714285714286,0.5,0.5,0.482344905441914,0.482344905441914,0.48257228105125494,0.5252073098491972,0.5288157084564414,0.4643519436832566,0.03222232684493065,0.4823294532420881,0.46433662668392073,3.1333333333333333,7.0,4.449719092257398,8.97403621673584,0.4625139043381535,3.1333333333333333,7.0,4.449719092257398,8.97403621673584,0.8035714285714286,0.4625139043381535,0.5,0.5,0.482344905441914,0.482344905441914,0.4825935424282004,0.5241218322811144,0.5277302356625293,0.4643519436832566,0.8133333333333334,0.46073414905450494,0.16666666666666666,0.16666666666666666,0.15752882479684202,0.15752882479684202,0.20141784551493264,0.2217839038697774,0.22178388036508054,0.04166423104576856,0.8055555555555555,0.5279199110122358,0.0625,0.2,0.05304264223120525,0.05304264223120525,0.058691352012581785,0.17873880497176609,0.18113652215618123,0.0072603807417201014,0.8169642857142857,0.31790878754171303,0.4643519436832566
