colsample_bytree,combo,learning_rate,max_depth,min_samples_leaf,model_a_epochs,n_estimators_rf,n_estimators_xgb,rolling_windows,subsample,test_metrics_by_conference_E_ndcg,test_metrics_by_conference_E_spearman,test_metrics_by_conference_W_ndcg,test_metrics_by_conference_W_spearman,test_metrics_ensemble_mrr_top2,test_metrics_ensemble_mrr_top4,test_metrics_ensemble_ndcg,test_metrics_ensemble_ndcg10,test_metrics_ensemble_ndcg_at_12,test_metrics_ensemble_ndcg_at_16,test_metrics_ensemble_ndcg_at_20,test_metrics_ensemble_ndcg_at_4,test_metrics_ensemble_playoff_brier_championship_odds,test_metrics_ensemble_playoff_ndcg10_pred_vs_playoff_final_results,test_metrics_ensemble_playoff_ndcg_at_4_final_four,test_metrics_ensemble_playoff_rank_mae_eos_standings_vs_playoff_final_results,test_metrics_ensemble_playoff_rank_mae_pred_vs_playoff_final_results,test_metrics_ensemble_playoff_rank_rmse_eos_standings_vs_playoff_final_results,test_metrics_ensemble_playoff_rank_rmse_pred_vs_playoff_final_results,test_metrics_ensemble_playoff_spearman_pred_vs_playoff_final_results,test_metrics_ensemble_rank_mae_eos_standings_vs_playoff_final_results,test_metrics_ensemble_rank_mae_pred_vs_playoff_final_results,test_metrics_ensemble_rank_rmse_eos_standings_vs_playoff_final_results,test_metrics_ensemble_rank_rmse_pred_vs_playoff_final_results,test_metrics_ensemble_roc_auc_upset,test_metrics_ensemble_spearman,test_metrics_model_a_mrr_top2,test_metrics_model_a_mrr_top4,test_metrics_model_a_ndcg,test_metrics_model_a_ndcg10,test_metrics_model_a_ndcg_at_12,test_metrics_model_a_ndcg_at_16,test_metrics_model_a_ndcg_at_20,test_metrics_model_a_ndcg_at_4,test_metrics_model_a_roc_auc_upset,test_metrics_model_a_spearman,test_metrics_model_b_mrr_top2,test_metrics_model_b_mrr_top4,test_metrics_model_b_ndcg,test_metrics_model_b_ndcg10,test_metrics_model_b_ndcg_at_12,test_metrics_model_b_ndcg_at_16,test_metrics_model_b_ndcg_at_20,test_metrics_model_b_ndcg_at_4,test_metrics_model_b_roc_auc_upset,test_metrics_model_b_spearman,test_metrics_model_c_mrr_top2,test_metrics_model_c_mrr_top4,test_metrics_model_c_ndcg,test_metrics_model_c_ndcg10,test_metrics_model_c_ndcg_at_12,test_metrics_model_c_ndcg_at_16,test_metrics_model_c_ndcg_at_20,test_metrics_model_c_ndcg_at_4,test_metrics_model_c_roc_auc_upset,test_metrics_model_c_spearman,value
0.7,0,0.06891018161791714,5,5,20,220,297,"(15, 30)",0.8,0.24819241871532483,0.2071428571428571,0.7504940786340119,0.6749999999999999,0.5,0.5,0.48914786540089034,0.48914786540089034,0.48939471547288804,0.532009058123604,0.5356128448278195,0.46421121466877174,0.03222232684493065,0.4891323863668086,0.46419589766943586,3.1333333333333333,6.800000190734863,4.449719092257398,8.895691871643066,0.47363737486095664,3.1333333333333333,6.800000190734863,4.449719092257398,8.895691871643066,0.7544642857142857,0.47185761957730815,0.5,0.5,0.48914786540089034,0.48914786540089034,0.48939471547288804,0.532009058123604,0.535571937097503,0.46421121466877174,0.7589285714285714,0.4634037819799778,0.16666666666666666,0.16666666666666666,0.15752882479684202,0.15752882479684202,0.15757592560466138,0.22103655379689569,0.2210359099355365,0.04166423104576856,0.8101851851851851,0.5265850945494994,0.0625,0.2,0.05212098780672918,0.05212098780672918,0.057769939676471704,0.1778174633134764,0.18021518455015603,0.0072603807417201014,0.8214285714285714,0.30856507230255836,0.47185761957730815
0.7,1,0.08761284201513521,5,5,24,188,219,"(15, 30)",0.8,0.26862493552803235,0.2714285714285714,0.7504940786340119,0.6749999999999999,0.5,0.5,0.4864310820761743,0.4864310820761743,0.5319459749929746,0.5319273985906312,0.5331465159610177,0.4645175546554888,0.03222232684493065,0.48642061262344366,0.4645175546554888,3.1333333333333333,7.0,4.449719092257398,8.763561248779297,0.47319243604004446,3.1333333333333333,7.0,4.449719092257398,8.763561248779297,0.7678571428571428,0.4874304783092325,0.5,0.5,0.4864310820761743,0.4864310820761743,0.5319459749929746,0.5319273985906312,0.5331465159610177,0.4645175546554888,0.7678571428571428,0.4874304783092325,0.25,0.25,0.22684841108198367,0.22684841108198367,0.42993111381881716,0.4300318352717083,0.43003003547448737,0.16775742802418675,0.6977777777777778,0.6529477196885429,0.06666666666666667,0.2,0.05124995751403931,0.05124995751403931,0.056899138174850025,0.17781540372208415,0.18021312496782235,0.00711064040423231,0.8258928571428571,0.30233592880978866,0.4874304783092325
0.7,2,0.07937138314408225,5,5,22,203,242,"(15, 30)",0.8,0.24071617726131087,0.19999999999999998,0.7524991469189859,0.7071428571428571,0.5,0.5,0.5288116480538881,0.5288116480538881,0.5290480797520611,0.5290095465457293,0.532617924022702,0.46421121466877174,0.03222232684493065,0.5287967536845938,0.46419589766943586,3.1333333333333333,6.733333110809326,4.449719092257398,8.74070930480957,0.48120133481646277,3.1333333333333333,6.733333110809326,4.449719092257398,8.74070930480957,0.75,0.4901001112347052,0.5,0.5,0.5288116480538881,0.5288116480538881,0.5290480797520611,0.5290095465457293,0.532617924022702,0.46421121466877174,0.75,0.4901001112347052,0.16666666666666666,0.16666666666666666,0.20642817943866273,0.20642817943866273,0.20641698758299704,0.2267811461640577,0.3825523760046381,0.04166423104576856,0.8125,0.5973303670745272,0.06666666666666667,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.1779607433491712,0.18035846395567354,0.0072603807417201014,0.8258928571428571,0.303670745272525,0.4901001112347052
0.7,3,0.06756325891667782,5,5,20,218,264,"(15, 30)",0.8,0.24633248820581846,0.16428571428571426,0.7510775020335729,0.7,0.5,0.5,0.4870483127134566,0.4870483127134566,0.48694250078526263,0.5295570580388557,0.5331199477971935,0.46423103544156546,0.03222232684493065,0.4870354802861611,0.46421784209645756,3.1333333333333333,6.800000190734863,4.449719092257398,8.977749824523926,0.4513904338153503,3.1333333333333333,6.800000190734863,4.449719092257398,8.977749824523926,0.7544642857142856,0.46206896551724136,0.5,0.5,0.4870483127134566,0.4870483127134566,0.48694250078526263,0.5295570580388557,0.5331199477971935,0.46423103544156546,0.7544642857142856,0.4589543937708565,0.2,0.2,0.16611685849583294,0.16611685849583294,0.1888088409239675,0.2314845167569891,0.23148900565009095,0.04029517653159447,0.746606334841629,0.56440489432703,0.06666666666666667,0.2,0.05212098780672918,0.05212098780672918,0.057769939676471704,0.17868613842803824,0.18108385584409248,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.46206896551724136
0.7,4,0.07495056775348166,5,5,23,153,247,"(15, 30)",0.8,0.26533736705247435,0.24642857142857136,0.7718569002130025,0.6714285714285713,0.5,0.5,0.4892347807648689,0.4892347807648689,0.5344062440246684,0.535961483843025,0.53834831819226,0.4643944167678145,0.03222232684493065,0.4892213905070419,0.4643812234227066,3.1333333333333333,6.666666507720947,4.449719092257398,8.805301666259766,0.4629588431590656,3.1333333333333333,6.666666507720947,4.449719092257398,8.805301666259766,0.7420814479638009,0.4825361512791991,0.5,0.5,0.4888776291314524,0.4888776291314524,0.5340491862032632,0.5355964948763671,0.5379424231005877,0.4643944167678145,0.7589285714285714,0.4696329254727475,0.16666666666666666,0.16666666666666666,0.15619955425725437,0.15619955425725437,0.20154404268492565,0.221433660995252,0.22143304168510913,0.04029517653159447,0.8080357142857143,0.4829810901001112,0.0625,0.2,0.05124270050332162,0.05124270050332162,0.05689188307031086,0.1769394740594929,0.17933719915776358,0.00711064040423231,0.8258928571428571,0.2947719688542826,0.4825361512791991
0.7,5,0.08006294130322258,5,5,23,195,224,"(15, 30)",0.8,0.24887195160673453,0.18214285714285713,0.7519157235194247,0.7214285714285712,0.5,0.5,0.5301572016906174,0.5301572016906174,0.5303614983126808,0.5303425125853817,0.5338723441964324,0.46419083189100974,0.03222232684493065,0.5301465776916622,0.4641908019749954,3.1333333333333333,6.866666793823242,4.449719092257398,8.925618171691895,0.4638487208008899,3.1333333333333333,6.866666793823242,4.449719092257398,8.925618171691895,0.755656108597285,0.4682981090100112,0.5,0.5,0.5301572016906174,0.5301572016906174,0.5303614983126808,0.5303425125853817,0.5338499983242555,0.46419083189100974,0.7601809954751131,0.4602892102335928,0.14285714285714285,0.14285714285714285,0.19710003553644426,0.19710003553644426,0.2197838797009263,0.38603336407198635,0.38607026959657764,0.04166423104576856,0.75,0.6195773081201335,0.07142857142857142,0.2,0.05124995751403931,0.05124995751403931,0.056899138174850025,0.17975039715984434,0.18214810989505317,0.00711064040423231,0.8214285714285714,0.31123470522803115,0.4682981090100112
0.7,6,0.07019754502517493,5,5,21,204,246,"(15, 30)",0.8,0.2762916902562892,0.2571428571428571,0.7728975634578972,0.657142857142857,0.5,0.5,0.4931722342815395,0.4931722342815395,0.5369295456248688,0.536909613203904,0.5405133783543938,0.5004034533491234,0.03222232684493065,0.49316325803455763,0.5004034533491234,3.1333333333333333,6.800000190734863,4.449719092257398,8.824209213256836,0.49454949944382637,3.1333333333333333,6.800000190734863,4.449719092257398,8.824209213256836,0.751131221719457,0.48031145717463847,0.5,0.5,0.4931705168891652,0.4931705168891652,0.5369278286835971,0.5369078963943319,0.540470753822056,0.5004034533491234,0.755656108597285,0.4709677419354839,0.16666666666666666,0.16666666666666666,0.15627980117372517,0.15627980117372517,0.15624946836202103,0.219227394302572,0.2192268283858119,0.04029517653159447,0.76,0.48609566184649605,0.06666666666666667,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.1779607433491712,0.18035846395567354,0.0072603807417201014,0.8258928571428571,0.30233592880978866,0.48031145717463847
0.7,7,0.0671813389896186,5,5,23,186,227,"(15, 30)",0.8,0.26533736705247435,0.25357142857142856,0.7505337657243399,0.6499999999999999,0.5,0.5,0.4845398850477358,0.4845398850477358,0.530055274719921,0.5312783561200344,0.5336652111384794,0.4643944167678145,0.03222232684493065,0.4845265152526961,0.4643812234227066,3.1333333333333333,6.933333396911621,4.449719092257398,8.921883583068848,0.4634037819799778,3.1333333333333333,6.933333396911621,4.449719092257398,8.921883583068848,0.7633928571428572,0.4687430478309232,0.5,0.5,0.4845398850477358,0.4845398850477358,0.530055274719921,0.5312783561200344,0.5336652111384794,0.4643944167678145,0.7633928571428572,0.4687430478309232,0.16666666666666666,0.16666666666666666,0.15760907171331281,0.15760907171331281,0.18026043127906063,0.2229072652760874,0.22291171351183406,0.04166423104576856,0.7942583732057416,0.5635150166852058,0.0625,0.2,0.05124995751403931,0.05124995751403931,0.056899138174850025,0.1769467286075223,0.17934445367388585,0.00711064040423231,0.8258928571428571,0.30189098998887653,0.4687430478309232
0.7,8,0.07984719392280135,5,5,20,209,204,"(15, 30)",0.8,0.3430269981688839,0.3321428571428571,0.7743588954336382,0.7642857142857141,0.5,0.5,0.5430749623937917,0.5430749623937917,0.5432868884477555,0.54326746021752,0.5468757015561382,0.5105330955765665,0.03222232684493065,0.5430650303088054,0.5105330955765665,3.1333333333333333,6.333333492279053,4.449719092257398,8.34665584564209,0.546607341490545,3.1333333333333333,6.333333492279053,4.449719092257398,8.34665584564209,0.7644444444444445,0.5350389321468298,0.5,0.5,0.5395433883743356,0.5395433883743356,0.539756242056878,0.5397370846482733,0.5433453415142643,0.4747879258974167,0.768888888888889,0.531924360400445,0.14285714285714285,0.14285714285714285,0.19710003553644426,0.19710003553644426,0.19717959724894776,0.38855838459479797,0.38855763368365537,0.04166423104576856,0.7272727272727273,0.6484983314794216,0.06666666666666667,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.1779607433491712,0.18035846395567354,0.0072603807417201014,0.8258928571428571,0.3050055617352614,0.5350389321468298
0.7,9,0.07104519646133395,5,5,23,201,232,"(15, 30)",0.8,0.25857054067368296,0.1964285714285714,0.7377325343055607,0.6642857142857141,0.5,0.5,0.48094781706612844,0.48094781706612844,0.5250615528463894,0.5250429736565101,0.5262622787554603,0.46437685999867345,0.03222232684493065,0.4809366374835656,0.4643768342304213,3.1333333333333333,7.133333206176758,4.449719092257398,9.25562858581543,0.4202447163515017,3.1333333333333333,7.133333206176758,4.449719092257398,9.25562858581543,0.7737556561085973,0.4282536151279199,0.5,0.5,0.48094781706612844,0.48094781706612844,0.5264641502566705,0.5264454634792064,0.5276647624096958,0.46437685999867345,0.7737556561085973,0.4313681868743047,0.2,0.2,0.16744612903542058,0.16744612903542058,0.1675334798558363,0.23003500951858813,0.2300349558283289,0.04166423104576856,0.832535885167464,0.5114571746384872,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.4282536151279199
