colsample_bytree,combo,learning_rate,max_depth,min_samples_leaf,model_a_epochs,n_estimators_rf,n_estimators_xgb,rolling_windows,subsample,test_metrics_by_conference_E_ndcg,test_metrics_by_conference_E_spearman,test_metrics_by_conference_W_ndcg,test_metrics_by_conference_W_spearman,test_metrics_ensemble_mrr_top2,test_metrics_ensemble_mrr_top4,test_metrics_ensemble_ndcg,test_metrics_ensemble_ndcg10,test_metrics_ensemble_ndcg_at_12,test_metrics_ensemble_ndcg_at_16,test_metrics_ensemble_ndcg_at_20,test_metrics_ensemble_ndcg_at_4,test_metrics_ensemble_playoff_brier_championship_odds,test_metrics_ensemble_playoff_ndcg10_pred_vs_playoff_final_results,test_metrics_ensemble_playoff_ndcg_at_4_final_four,test_metrics_ensemble_playoff_rank_mae_eos_standings_vs_playoff_final_results,test_metrics_ensemble_playoff_rank_mae_pred_vs_playoff_final_results,test_metrics_ensemble_playoff_rank_rmse_eos_standings_vs_playoff_final_results,test_metrics_ensemble_playoff_rank_rmse_pred_vs_playoff_final_results,test_metrics_ensemble_playoff_spearman_pred_vs_playoff_final_results,test_metrics_ensemble_rank_mae_eos_standings_vs_playoff_final_results,test_metrics_ensemble_rank_mae_pred_vs_playoff_final_results,test_metrics_ensemble_rank_rmse_eos_standings_vs_playoff_final_results,test_metrics_ensemble_rank_rmse_pred_vs_playoff_final_results,test_metrics_ensemble_roc_auc_upset,test_metrics_ensemble_spearman,test_metrics_model_a_mrr_top2,test_metrics_model_a_mrr_top4,test_metrics_model_a_ndcg,test_metrics_model_a_ndcg10,test_metrics_model_a_ndcg_at_12,test_metrics_model_a_ndcg_at_16,test_metrics_model_a_ndcg_at_20,test_metrics_model_a_ndcg_at_4,test_metrics_model_a_roc_auc_upset,test_metrics_model_a_spearman,test_metrics_model_b_mrr_top2,test_metrics_model_b_mrr_top4,test_metrics_model_b_ndcg,test_metrics_model_b_ndcg10,test_metrics_model_b_ndcg_at_12,test_metrics_model_b_ndcg_at_16,test_metrics_model_b_ndcg_at_20,test_metrics_model_b_ndcg_at_4,test_metrics_model_b_roc_auc_upset,test_metrics_model_b_spearman,test_metrics_model_c_mrr_top2,test_metrics_model_c_mrr_top4,test_metrics_model_c_ndcg,test_metrics_model_c_ndcg10,test_metrics_model_c_ndcg_at_12,test_metrics_model_c_ndcg_at_16,test_metrics_model_c_ndcg_at_20,test_metrics_model_c_ndcg_at_4,test_metrics_model_c_roc_auc_upset,test_metrics_model_c_spearman,value
0.7,0,0.08591284490940167,5,5,22,204,221,"(15, 30)",0.8,0.23895961125808413,0.1857142857142857,0.7723141400583361,0.6321428571428571,0.5,0.5,0.49234078654549324,0.49234078654549324,0.5364515297666217,0.5364326033214412,0.540036370569926,0.5000767305846443,0.03222232684493065,0.49232871366186,0.50007670066863,3.1333333333333333,6.866666793823242,4.449719092257398,9.007404327392578,0.4674082313681869,3.1333333333333333,6.866666793823242,4.449719092257398,9.007404327392578,0.7589285714285714,0.45850945494994433,0.5,0.5,0.49205226462659823,0.49205226462659823,0.5361630836329647,0.5361441793133226,0.5397479478303601,0.5000767305846443,0.7633928571428572,0.4558398220244716,0.25,0.25,0.17990443205154372,0.17990443205154372,0.1799456555217684,0.4057505578029937,0.4057890965038177,0.16775742802418675,0.76,0.6088987764182424,0.06666666666666667,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.1779607433491712,0.18035846395567354,0.0072603807417201014,0.8258928571428571,0.30233592880978866,0.5000767305846443
0.7,1,0.07795722413859053,5,5,20,204,247,"(15, 30)",0.8,0.24502219013247936,0.19999999999999998,0.7728975634578972,0.6714285714285713,0.5,0.5,0.4837675576892709,0.4837675576892709,0.5275273393324527,0.528749619496192,0.5287518201440009,0.4643519436832566,0.03222232684493065,0.4837526633199766,0.46433662668392073,3.1333333333333333,7.133333206176758,4.449719092257398,9.139657020568848,0.4407119021134594,3.1333333333333333,7.133333206176758,4.449719092257398,9.139657020568848,0.7737556561085973,0.44249165739710794,0.5,0.5,0.4837675576892709,0.4837675576892709,0.5275273393324527,0.528749619496192,0.5287518201440009,0.4643519436832566,0.7737556561085973,0.44249165739710794,0.14285714285714285,0.14285714285714285,0.19710003553644426,0.19710003553644426,0.19714745406490428,0.21849784042463424,0.36878649354883536,0.04166423104576856,0.8054298642533936,0.560845383759733,0.06666666666666667,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.1779607433491712,0.18035846395567354,0.0072603807417201014,0.8258928571428571,0.30233592880978866,0.4643519436832566
0.7,2,0.09898466765258303,5,5,19,222,236,"(15, 30)",0.8,0.26408643421126676,0.24642857142857136,0.7524991469189859,0.7071428571428571,0.5,0.5,0.5329049440610145,0.5329049440610145,0.5331195414449853,0.5331003441593323,0.5366678801409862,0.4643944167678145,0.03222232684493065,0.5328921116337191,0.4643812234227066,3.1333333333333333,6.733333110809326,4.449719092257398,8.671792984008789,0.49543937708565067,3.1333333333333333,6.733333110809326,4.449719092257398,8.671792984008789,0.746606334841629,0.4981090100111235,0.5,0.5,0.5329049440610145,0.5329049440610145,0.5331085189413459,0.5330893225011846,0.536656854124121,0.4643944167678145,0.751131221719457,0.49365962180200224,0.25,0.25,0.2288210633515751,0.2288210633515751,0.4319032479374054,0.4319639673657033,0.4319997032866511,0.16775742802418675,0.7053571428571429,0.6453837597330366,0.0625,0.2,0.05304264223120525,0.05304264223120525,0.058691352012581785,0.17873880497176609,0.18113652215618123,0.0072603807417201014,0.8169642857142857,0.31523915461624025,0.4643944167678145
0.7,3,0.07714149327601044,5,5,22,176,233,"(15, 30)",0.8,0.263461645385468,0.27499999999999997,0.7516299497909243,0.6928571428571427,0.5,0.5,0.4827142418905543,0.4827142418905543,0.528230111099274,0.5294804262528153,0.5318672891071757,0.4643519436832566,0.03222232684493065,0.48269881326264086,0.46433662668392073,3.1333333333333333,6.733333110809326,4.449719092257398,8.610071182250977,0.4901001112347052,3.1333333333333333,6.733333110809326,4.449719092257398,8.610071182250977,0.75,0.5052280311457175,0.5,0.5,0.4827142418905543,0.4827142418905543,0.528230111099274,0.529453306665346,0.5318401696389844,0.4643519436832566,0.7544642857142857,0.5007786429365962,0.16666666666666666,0.16666666666666666,0.20447327093225284,0.20447327093225284,0.20455089593782846,0.22587121685943443,0.3761598525661978,0.04166423104576856,0.7894736842105263,0.5897664071190212,0.0625,0.2,0.05124995751403931,0.05124995751403931,0.056899138174850025,0.1769467286075223,0.17934460063934335,0.00711064040423231,0.8214285714285714,0.307230255839822,0.4643519436832566
0.7,4,0.08928115390606127,5,5,21,195,223,"(15, 30)",0.8,0.23920994442809795,0.19999999999999998,0.7728975634578972,0.6714285714285713,0.5,0.5,0.4889143657445588,0.4889143657445588,0.48880806366548274,0.5303358812674821,0.5338387851749588,0.4643519436832566,0.03222232684493065,0.48889947448438964,0.46433662668392073,3.1333333333333333,7.199999809265137,4.449719092257398,9.23399543762207,0.42380422691879865,3.1333333333333333,7.199999809265137,4.449719092257398,9.23399543762207,0.78125,0.4309232480533926,0.5,0.5,0.4889107389555907,0.4889107389555907,0.488804437829153,0.5303322557092757,0.5338351596326982,0.4643519436832566,0.78125,0.42602892102335926,0.2,0.2,0.21441954104337801,0.21441954104337801,0.2363947762185742,0.23642647398354066,0.3921932189658216,0.04166423104576856,0.7963800904977375,0.589321468298109,0.07142857142857142,0.2,0.05124995751403931,0.05124995751403931,0.056899138174850025,0.17975039715984434,0.18214810989505317,0.00711064040423231,0.8214285714285714,0.31123470522803115,0.4643519436832566
0.7,5,0.08150738903622343,5,5,22,191,232,"(15, 30)",0.8,0.2779125987757749,0.2678571428571428,0.7723538271486643,0.6535714285714285,0.5,0.5,0.5337466519979127,0.5337466519979127,0.5336285739487612,0.5339222715521691,0.5351368720060137,0.4730771425813168,0.03222232684493065,0.5337317626143524,0.47306182558198095,3.1333333333333333,7.133333206176758,4.449719092257398,8.89943790435791,0.489210233592881,3.1333333333333333,7.133333206176758,4.449719092257398,8.89943790435791,0.8177777777777778,0.47141268075639603,0.5,0.5,0.5337466519979127,0.5337466519979127,0.5336285739487612,0.5339222715521691,0.5351368720060137,0.4730771425813168,0.8177777777777778,0.47141268075639603,0.25,0.25,0.22684841108198367,0.22684841108198367,0.2268855997974056,0.4091582897182175,0.4091593416784398,0.16775742802418675,0.7410714285714286,0.6026696329254727,0.07142857142857142,0.2,0.05124995751403931,0.05124995751403931,0.056899138174850025,0.18061907061753987,0.18301677953213064,0.00711064040423231,0.8169642857142857,0.3210233592880979,0.4730771425813168
0.7,6,0.08622157875700558,5,5,21,202,239,"(15, 30)",0.8,0.24095566361910986,0.1928571428571428,0.7743192083433101,0.7249999999999999,0.5,0.5,0.49833309196953407,0.49833309196953407,0.5435026676388632,0.5447246917087814,0.547037525092488,0.5058932736350814,0.03222232684493065,0.4983202613225451,0.5058800802899736,3.1333333333333333,6.400000095367432,4.449719092257398,8.540102005004883,0.4901001112347052,3.1333333333333333,6.400000095367432,4.449719092257398,8.540102005004883,0.7777777777777778,0.5132369299221357,0.5,0.5,0.49804457005063907,0.49804457005063907,0.5432142215052063,0.5431947763212448,0.5467245514051955,0.5058932736350814,0.7866666666666666,0.5007786429365962,0.25,0.25,0.22684841108198367,0.22684841108198367,0.22679988725577524,0.4173682821832554,0.417367333176206,0.16775742802418675,0.7544642857142857,0.6044493882091213,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.18229344888290439,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.5058932736350814
0.7,7,0.09877094628286712,5,5,20,198,202,"(15, 30)",0.8,0.26759913743142427,0.2964285714285714,0.7722797454240117,0.6428571428571428,0.5,0.5,0.4888918747921574,0.4888918747921574,0.5330035239292004,0.5342258269222006,0.536612660578946,0.4643944167678145,0.03222232684493065,0.4888785099828517,0.4643812234227066,3.1333333333333333,6.800000190734863,4.449719092257398,8.67947769165039,0.517686318131257,3.1333333333333333,6.800000190734863,4.449719092257398,8.67947769165039,0.751131221719457,0.4972191323692992,0.5,0.5,0.4888918747921574,0.4888918747921574,0.5330035239292004,0.5329843355427826,0.5365881096312194,0.4643944167678145,0.755656108597285,0.4874304783092325,0.2,0.2,0.21645475907952236,0.21645475907952236,0.23834115629879976,0.40897386599508384,0.4089727401717,0.04166423104576856,0.7407407407407407,0.6395995550611792,0.07142857142857142,0.2,0.05124995751403931,0.05124995751403931,0.056899138174850025,0.17975039715984434,0.18214810989505317,0.00711064040423231,0.8214285714285714,0.3125695216907675,0.4643944167678145
0.7,8,0.09180883402814306,5,5,20,217,239,"(15, 30)",0.8,0.26533736705247435,0.24285714285714283,0.7723141400583361,0.6428571428571428,0.5,0.5,0.48888675290103023,0.48888675290103023,0.5329984033834259,0.5329792153897845,0.5365829940425176,0.4643944167678145,0.03222232684493065,0.48887338621511567,0.4643812234227066,3.1333333333333333,6.933333396911621,4.449719092257398,8.97403621673584,0.48031145717463847,3.1333333333333333,6.933333396911621,4.449719092257398,8.97403621673584,0.7601809954751131,0.4625139043381535,0.5,0.5,0.48888675290103023,0.48888675290103023,0.5329984033834259,0.5329791888863961,0.5365829675392457,0.4643944167678145,0.7601809954751131,0.457174638487208,0.2,0.2,0.21645475907952236,0.21645475907952236,0.23834115629879976,0.40897542169130624,0.40897878183784875,0.04166423104576856,0.76,0.6507230255839822,0.06666666666666667,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.1779607433491712,0.18035846395567354,0.0072603807417201014,0.8258928571428571,0.30233592880978866,0.4643944167678145
0.7,9,0.09204774548976688,5,5,21,219,226,"(15, 30)",0.8,0.23974617234953713,0.17857142857142855,0.7723141400583361,0.657142857142857,0.5,0.5,0.49205232051312586,0.49205232051312586,0.5361631395048128,0.5361442351808849,0.5397070959673601,0.5000971133624064,0.03222232684493065,0.4920368887760873,0.5000817963630705,3.1333333333333333,6.933333396911621,4.449719092257398,8.966605186462402,0.4642936596218019,3.1333333333333333,6.933333396911621,4.449719092257398,8.966605186462402,0.7633928571428572,0.4634037819799778,0.5,0.5,0.49205232051312586,0.49205232051312586,0.5361631395048128,0.5361442351808849,0.5397070959673601,0.5000971133624064,0.7633928571428572,0.4634037819799778,0.2,0.2,0.21870791703700113,0.21870791703700113,0.2406820257965805,0.41131589957744147,0.41131475004025375,0.04166423104576856,0.75,0.6516129032258065,0.06666666666666667,0.2,0.05304264223120525,0.05304264223120525,0.058691352012581785,0.17960748008632796,0.18200519345011773,0.0072603807417201014,0.8169642857142857,0.31568409343715237,0.5000971133624064
