colsample_bytree,combo,learning_rate,max_depth,min_samples_leaf,model_a_epochs,n_estimators_rf,n_estimators_xgb,rolling_windows,subsample,test_metrics_by_conference_E_ndcg,test_metrics_by_conference_E_spearman,test_metrics_by_conference_W_ndcg,test_metrics_by_conference_W_spearman,test_metrics_ensemble_mrr_top2,test_metrics_ensemble_mrr_top4,test_metrics_ensemble_ndcg,test_metrics_ensemble_ndcg10,test_metrics_ensemble_ndcg_at_12,test_metrics_ensemble_ndcg_at_16,test_metrics_ensemble_ndcg_at_20,test_metrics_ensemble_ndcg_at_4,test_metrics_ensemble_playoff_brier_championship_odds,test_metrics_ensemble_playoff_ndcg10_pred_vs_playoff_final_results,test_metrics_ensemble_playoff_ndcg_at_4_final_four,test_metrics_ensemble_playoff_rank_mae_eos_standings_vs_playoff_final_results,test_metrics_ensemble_playoff_rank_mae_pred_vs_playoff_final_results,test_metrics_ensemble_playoff_rank_rmse_eos_standings_vs_playoff_final_results,test_metrics_ensemble_playoff_rank_rmse_pred_vs_playoff_final_results,test_metrics_ensemble_playoff_spearman_pred_vs_playoff_final_results,test_metrics_ensemble_rank_mae_eos_standings_vs_playoff_final_results,test_metrics_ensemble_rank_mae_pred_vs_playoff_final_results,test_metrics_ensemble_rank_rmse_eos_standings_vs_playoff_final_results,test_metrics_ensemble_rank_rmse_pred_vs_playoff_final_results,test_metrics_ensemble_roc_auc_upset,test_metrics_ensemble_spearman,test_metrics_model_a_mrr_top2,test_metrics_model_a_mrr_top4,test_metrics_model_a_ndcg,test_metrics_model_a_ndcg10,test_metrics_model_a_ndcg_at_12,test_metrics_model_a_ndcg_at_16,test_metrics_model_a_ndcg_at_20,test_metrics_model_a_ndcg_at_4,test_metrics_model_a_roc_auc_upset,test_metrics_model_a_spearman,test_metrics_model_b_mrr_top2,test_metrics_model_b_mrr_top4,test_metrics_model_b_ndcg,test_metrics_model_b_ndcg10,test_metrics_model_b_ndcg_at_12,test_metrics_model_b_ndcg_at_16,test_metrics_model_b_ndcg_at_20,test_metrics_model_b_ndcg_at_4,test_metrics_model_b_roc_auc_upset,test_metrics_model_b_spearman,test_metrics_model_c_mrr_top2,test_metrics_model_c_mrr_top4,test_metrics_model_c_ndcg,test_metrics_model_c_ndcg10,test_metrics_model_c_ndcg_at_12,test_metrics_model_c_ndcg_at_16,test_metrics_model_c_ndcg_at_20,test_metrics_model_c_ndcg_at_4,test_metrics_model_c_roc_auc_upset,test_metrics_model_c_spearman,value
0.7,0,0.08402536281155679,5,5,20,218,225,"(15, 30)",0.8,0.27562424605798974,0.2571428571428571,0.7377683051579114,0.6857142857142856,0.5,0.5,0.4831470698883736,0.4831470698883736,0.5269070145133345,0.5281293712751738,0.530516240143551,0.46437685999867345,0.03222232684493065,0.48313713027178495,0.4643768342304213,3.1333333333333333,6.866666793823242,4.449719092257398,8.771164894104004,0.4776418242491657,3.1333333333333333,6.866666793823242,4.449719092257398,8.771164894104004,0.7767857142857143,0.48654060066740823,0.5,0.5,0.4831470698883736,0.4831470698883736,0.5269070145133345,0.5281293712751738,0.530516240143551,0.46437685999867345,0.7767857142857143,0.48654060066740823,0.2,0.2,0.2143905751708314,0.2143905751708314,0.21443103615084555,0.40057372715526857,0.4005728470537245,0.04166423104576856,0.78125,0.5977753058954393,0.06666666666666667,0.2,0.05212098780672918,0.05212098780672918,0.057769939676471704,0.17868613842803824,0.18108385584409248,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.48654060066740823
0.7,1,0.0835899861314117,5,5,18,210,220,"(15, 30)",0.8,0.24264247242260595,0.16428571428571426,0.7723538271486643,0.7142857142857142,0.5,0.5,0.5390251501263188,0.5390251501263188,0.5392271174293993,0.540449495294487,0.5427954021741379,0.5000767305846443,0.03222232684493065,0.5390152064824997,0.50007670066863,3.1333333333333333,6.800000190734863,4.449719092257398,8.8656644821167,0.46651835372636263,3.1333333333333333,6.800000190734863,4.449719092257398,8.8656644821167,0.6977777777777778,0.47541713014460507,0.5,0.5,0.5390251501263188,0.5390251501263188,0.5392271174293993,0.5392080039150691,0.5427708512264113,0.5000767305846443,0.7022222222222223,0.46562847608453833,0.2,0.2,0.21633419895461262,0.21633419895461262,0.216374149408454,0.39560728271922196,0.39560642446119954,0.04166423104576856,0.7678571428571429,0.6115684093437151,0.06666666666666667,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.1779607433491712,0.18035846395567354,0.0072603807417201014,0.8258928571428571,0.3050055617352614,0.47541713014460507
0.7,2,0.09177577085259127,5,5,21,218,225,"(15, 30)",0.8,0.24737794491293497,0.25357142857142856,0.7857993582548997,0.7857142857142856,0.5,0.5,0.5330249128846604,0.5330249128846604,0.5332394787567589,0.5344616639405361,0.5374357119616177,0.4643519436832566,0.03222232684493065,0.5330100226625295,0.46433662668392073,3.1333333333333333,6.599999904632568,4.449719092257398,8.457737922668457,0.5323692992213571,3.1333333333333333,6.599999904632568,4.449719092257398,8.457737922668457,0.7375565610859728,0.5225806451612903,0.5,0.5,0.5330249128846604,0.5330249128846604,0.5332284562531194,0.5344506422823884,0.5374246903519456,0.4643519436832566,0.7420814479638009,0.5185761957730812,0.2,0.2,0.21870791703700113,0.21870791703700113,0.24138608552024518,0.4076747579392064,0.4076781238063559,0.04166423104576856,0.7737556561085973,0.6529477196885429,0.06666666666666667,0.2,0.05212098780672918,0.05212098780672918,0.057769939676471704,0.17868613842803824,0.18108385584409248,0.0072603807417201014,0.8214285714285714,0.3125695216907675,0.5225806451612903
0.7,3,0.08681363227681921,5,5,21,232,195,"(15, 30)",0.8,0.2535134396955579,0.2785714285714285,0.7377683051579114,0.6714285714285713,0.5,0.5,0.48211808063496436,0.48211808063496436,0.5272919154555483,0.5285152088217947,0.5290905571486284,0.4643519436832566,0.03222232684493065,0.48210319041283356,0.46433662668392073,3.1333333333333333,7.066666603088379,4.449719092257398,8.820430755615234,0.48787541713014465,3.1333333333333333,7.066666603088379,4.449719092257398,8.820430755615234,0.7955555555555556,0.48075639599555064,0.5,0.5,0.48211808063496436,0.48211808063496436,0.5272919154555483,0.5285152088217947,0.5290905571486284,0.4643519436832566,0.7955555555555556,0.48075639599555064,0.2,0.2,0.2143905751708314,0.2143905751708314,0.21434532360921518,0.3941447157799995,0.39414384847556283,0.04166423104576856,0.7866666666666666,0.5911012235817574,0.06666666666666667,0.2,0.05304264223120525,0.05304264223120525,0.058691352012581785,0.17960748008632796,0.18200519345011773,0.0072603807417201014,0.8169642857142857,0.31835372636262516,0.48075639599555064
0.7,4,0.08858781887773046,5,5,22,193,200,"(15, 30)",0.8,0.24640794000116126,0.22499999999999998,0.7743192083433101,0.6892857142857142,0.5,0.5,0.4837724167391752,0.4837724167391752,0.5275321971060442,0.5275139548268629,0.5310437988785366,0.4643519436832566,0.03222232684493065,0.4837575241501874,0.46433662668392073,3.1333333333333333,6.933333396911621,4.449719092257398,8.951722145080566,0.46696329254727476,3.1333333333333333,6.933333396911621,4.449719092257398,8.951722145080566,0.7633928571428572,0.4651835372636262,0.5,0.5,0.48486087886006374,0.48486087886006374,0.5286203733236599,0.5286020475748742,0.5321318868408752,0.4643519436832566,0.7633928571428572,0.46607341490545046,0.2,0.2,0.21633419895461262,0.21633419895461262,0.23897013335696002,0.40530124699712916,0.40529948517515313,0.04166423104576856,0.7777777777777778,0.6458286985539488,0.07142857142857142,0.2,0.05124995751403931,0.05124995751403931,0.056899138174850025,0.18061907061753987,0.18301677953213064,0.00711064040423231,0.8169642857142857,0.3196885428253615,0.4651835372636262
0.7,5,0.08023281881290097,5,5,18,191,220,"(15, 30)",0.8,0.2647142153458276,0.23928571428571427,0.7504940786340119,0.6392857142857141,0.5,0.5,0.4864035739059433,0.4864035739059433,0.5319184740482369,0.5318998953154598,0.5355055746310717,0.46437685999867345,0.03222232684493065,0.4863930969216104,0.4643768342304213,3.1333333333333333,7.0,4.449719092257398,8.93681526184082,0.4705228031145718,3.1333333333333333,7.0,4.449719092257398,8.93681526184082,0.7678571428571429,0.46696329254727476,0.5,0.5,0.4864035739059433,0.4864035739059433,0.5319184740482369,0.5318998953154598,0.5354867586022758,0.46437685999867345,0.7723214285714286,0.4593993325917686,0.16666666666666666,0.16666666666666666,0.20447327093225284,0.20447327093225284,0.20451875275378498,0.3959261698829644,0.39592502580774086,0.04166423104576856,0.7918552036199095,0.6333704115684093,0.07142857142857142,0.2,0.05124995751403931,0.05124995751403931,0.056899138174850025,0.18061907061753987,0.18301677953213064,0.00711064040423231,0.8169642857142857,0.3210233592880979,0.46696329254727476
0.7,6,0.08568728072293193,5,5,18,209,201,"(15, 30)",0.8,0.2666291325196506,0.2571428571428571,0.7729372505482254,0.7178571428571427,0.5,0.5,0.493185045922749,0.493185045922749,0.5369416842813848,0.5369227460734045,0.5404856034358165,0.5004034533491234,0.03222232684493065,0.493173002085787,0.5004034533491234,3.1333333333333333,6.666666507720947,4.449719092257398,8.532291412353516,0.5159065628476084,3.1333333333333333,6.666666507720947,4.449719092257398,8.532291412353516,0.7688888888888888,0.5141268075639599,0.5,0.5,0.49282789428933244,0.49282789428933244,0.5365846264599796,0.5365657156404633,0.5401285745731742,0.5004034533491234,0.7733333333333333,0.5114571746384872,0.25,0.25,0.22684841108198367,0.22684841108198367,0.22679988725577524,0.4060755645509665,0.4061166760141019,0.16775742802418675,0.7410714285714286,0.6040044493882092,0.06666666666666667,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.1779607433491712,0.18035846395567354,0.0072603807417201014,0.8258928571428571,0.3050055617352614,0.5141268075639599
0.7,7,0.07825481405770535,5,5,19,204,226,"(15, 30)",0.8,0.2584847361616991,0.2285714285714285,0.7504940786340119,0.6392857142857141,0.5,0.5,0.5288747789910296,0.5288747789910296,0.5290794124634434,0.5303025428830365,0.532689402121546,0.46437685999867345,0.03222232684493065,0.5288632475023711,0.4643768342304213,3.1333333333333333,7.0,4.449719092257398,8.861903190612793,0.47319243604004446,3.1333333333333333,7.0,4.449719092257398,8.861903190612793,0.7678571428571428,0.4758620689655172,0.5,0.5,0.5288747789910296,0.5288747789910296,0.5290794124634434,0.5303025428830365,0.532689402121546,0.46437685999867345,0.7678571428571428,0.4758620689655172,0.16666666666666666,0.16666666666666666,0.15620002136222527,0.15620002136222527,0.20150165208847867,0.22186618770508096,0.3747772271621132,0.04029517653159447,0.8009049773755655,0.5795328142380423,0.06666666666666667,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.1779607433491712,0.18035846395567354,0.0072603807417201014,0.8258928571428571,0.30233592880978866,0.4758620689655172
0.7,8,0.09229813540562762,5,5,19,195,227,"(15, 30)",0.8,0.26492214568091826,0.2571428571428571,0.7621882543043447,0.7249999999999999,0.5,0.5,0.48385140251554926,0.48385140251554926,0.5279643756192166,0.5279461001893665,0.5320643019602578,0.4641493447784409,0.03222232684493065,0.48383803770624356,0.464136151433333,3.1333333333333333,6.866666793823242,4.449719092257398,8.752142906188965,0.4958843159065628,3.1333333333333333,6.866666793823242,4.449719092257398,8.752142906188965,0.7589285714285714,0.4887652947719689,0.5,0.5,0.48385140251554926,0.48385140251554926,0.5279643756192166,0.5279461001893665,0.5320643019602578,0.4641493447784409,0.7589285714285714,0.4887652947719689,0.2,0.2,0.21451943219104314,0.21451943219104314,0.23640633775717118,0.4026938876826707,0.4026930696350806,0.04166423104576856,0.7546296296296295,0.6645161290322581,0.07142857142857142,0.2,0.05124995751403931,0.05124995751403931,0.056899138174850025,0.17975039715984434,0.18214810989505317,0.00711064040423231,0.8214285714285714,0.31123470522803115,0.4887652947719689
0.7,9,0.06574781205570164,5,5,20,212,186,"(15, 30)",0.8,0.2631731123331203,0.2678571428571428,0.7719247976093281,0.6464285714285712,0.5,0.5,0.4926848421667704,0.4926848421667704,0.5381980924260611,0.5381790320091101,0.541805137605613,0.5001583813597498,0.03222232684493065,0.4926747191976753,0.5001583813597498,3.1333333333333333,6.800000190734863,4.449719092257398,8.992589950561523,0.46206896551724136,3.1333333333333333,6.800000190734863,4.449719092257398,8.992589950561523,0.6977777777777777,0.4602892102335928,0.5,0.5,0.49232273009400085,0.49232273009400085,0.5378360754682475,0.5378170428201559,0.5414431500087673,0.5001583813597498,0.7022222222222222,0.4562847608453838,0.16666666666666666,0.16666666666666666,0.15627980117372517,0.15627980117372517,0.22348163367275453,0.2235157986790587,0.37642283718853986,0.04029517653159447,0.7828054298642534,0.6017797552836485,0.06666666666666667,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.1779607433491712,0.18035846395567354,0.0072603807417201014,0.8258928571428571,0.3050055617352614,0.4602892102335928
